"","AGXT2L1.cn","ALPK1.cn","ALYREF.cn","ANK2.cn","ANO9.cn","AS3MT.cn","C14orf101.cn","C4orf32.cn","CALCA.cn","CCDC56.cn","CCDC57.cn","CDX2.cn","CENPM.cn","COL25A1.cn","DIDO1.cn","DSCR6.cn","DTNBP1.cn","ENGASE.cn","ENPEP.cn","FAM64A.cn","FGG.cn","H2AFZ.cn","HDAC10.cn","IKBKB.cn","KAT7.cn","KCNAB2.cn","LPIN3.cn","MFAP1.cn","MLLT6.cn","NBR2.cn","NCAPH2.cn","PABPC1L.cn","PGS1.cn","R3HCC1.cn","RHOH.cn","RTN4IP1.cn","SGMS2.cn","SLC25A27.cn","SPC24.cn","TK1.cn","UBL7.cn","WDR27.cn","ZBTB47.cn","ZFP3.cn","ZSWIM4.cn","ALPK1.rna","ALYREF.rna","ANK2.rna","ANO9.rna","AS3MT.rna","ATP5G1.rna","C14orf101.rna","C4orf32.rna","CALCA.rna","CCDC56.rna","CCDC57.rna","CDX2.rna","CENPM.rna","DIDO1.rna","DSCR6.rna","DTNBP1.rna","EHD3.rna","ENGASE.rna","FAM64A.rna","FGG.rna","GINS2.rna","H2AFZ.rna","HDAC10.rna","IKBKB.rna","KAT7.rna","KCNAB2.rna","LPIN3.rna","MFAP1.rna","MLLT6.rna","NBR2.rna","NCAPH2.rna","PABPC1L.rna","PGS1.rna","R3HCC1.rna","RAB38.rna","RHOH.rna","RTN4IP1.rna","SGMS2.rna","SLC25A27.rna","SPC24.rna","TK1.rna","UBL7.rna","WDR27.rna","ZBTB47.rna","ZC3H18.rna","ZFP3.rna","ZSWIM4.rna","DIDO1.mut"
"78",1.99,1.99,2.16,1.99,2.08,2.06,2.01,1.99,2.01,2.01,2.16,2.03,2.06,1.99,2.06,2.07,1.97,2.01,1.99,2.01,2.03,2.03,2.06,2.01,2.01,2.16,2.04,1.99,2.01,2.01,2.06,1.96,2.01,2.08,1.97,2.03,1.99,2.03,2.07,2.01,2.01,2.01,2.01,2.01,2.07,2.89,118.34,0.06,41.91,0,212.27,5.32,8.66,0,92.23,7.29,23.28,24.31,11.95,0.02,12.24,0.04,11.42,6.64,0,16.28,323.43,21.83,12.25,6.63,0,15.41,20.86,18.31,3.22,21.52,4.13,7.75,17.31,0.27,0,4.76,13.92,0.72,5.06,57.93,25.31,3.41,2.71,16.42,0.07,1.67,0
"79",1.99,1.99,2.16,1.99,2.08,2.06,2.01,1.99,2.01,2.01,2.16,2.03,2.06,1.99,2.06,2.07,1.97,2.01,1.99,2.01,2.03,2.03,2.06,2.01,2.01,2.16,2.04,1.99,2.01,2.01,2.06,1.96,2.01,2.08,1.97,2.03,1.99,2.03,2.07,2.01,2.01,2.01,2.01,2.01,2.07,2.89,118.34,0.06,41.91,0,212.27,5.32,8.66,0,92.23,7.29,23.28,24.31,11.95,0.02,12.24,0.04,11.42,6.64,0,16.28,323.43,21.83,12.25,6.63,0,15.41,20.86,18.31,3.22,21.52,4.13,7.75,17.31,0.27,0,4.76,13.92,0.72,5.06,57.93,25.31,3.41,2.71,16.42,0.07,1.67,0
"80",1.99,1.99,2.16,1.99,2.08,2.06,2.01,1.99,2.01,2.01,2.16,2.03,2.06,1.99,2.06,2.07,1.97,2.01,1.99,2.01,2.03,2.03,2.06,2.01,2.01,2.16,2.04,1.99,2.01,2.01,2.06,1.96,2.01,2.08,1.97,2.03,1.99,2.03,2.07,2.01,2.01,2.01,2.01,2.01,2.07,2.89,118.34,0.06,41.91,0,212.27,5.32,8.66,0,92.23,7.29,23.28,24.31,11.95,0.02,12.24,0.04,11.42,6.64,0,16.28,323.43,21.83,12.25,6.63,0,15.41,20.86,18.31,3.22,21.52,4.13,7.75,17.31,0.27,0,4.76,13.92,0.72,5.06,57.93,25.31,3.41,2.71,16.42,0.07,1.67,0
"81",1.99,1.99,2.16,1.99,2.08,2.06,2.01,1.99,2.01,2.01,2.16,2.03,2.06,1.99,2.06,2.07,1.97,2.01,1.99,2.01,2.03,2.03,2.06,2.01,2.01,2.16,2.04,1.99,2.01,2.01,2.06,1.96,2.01,2.08,1.97,2.03,1.99,2.03,2.07,2.01,2.01,2.01,2.01,2.01,2.07,2.89,118.34,0.06,41.91,0,212.27,5.32,8.66,0,92.23,7.29,23.28,24.31,11.95,0.02,12.24,0.04,11.42,6.64,0,16.28,323.43,21.83,12.25,6.63,0,15.41,20.86,18.31,3.22,21.52,4.13,7.75,17.31,0.27,0,4.76,13.92,0.72,5.06,57.93,25.31,3.41,2.71,16.42,0.07,1.67,0
"82",1.99,1.99,2.16,1.99,2.08,2.06,2.01,1.99,2.01,2.01,2.16,2.03,2.06,1.99,2.06,2.07,1.97,2.01,1.99,2.01,2.03,2.03,2.06,2.01,2.01,2.16,2.04,1.99,2.01,2.01,2.06,1.96,2.01,2.08,1.97,2.03,1.99,2.03,2.07,2.01,2.01,2.01,2.01,2.01,2.07,2.89,118.34,0.06,41.91,0,212.27,5.32,8.66,0,92.23,7.29,23.28,24.31,11.95,0.02,12.24,0.04,11.42,6.64,0,16.28,323.43,21.83,12.25,6.63,0,15.41,20.86,18.31,3.22,21.52,4.13,7.75,17.31,0.27,0,4.76,13.92,0.72,5.06,57.93,25.31,3.41,2.71,16.42,0.07,1.67,0
"83",1.99,1.99,2.16,1.99,2.08,2.06,2.01,1.99,2.01,2.01,2.16,2.03,2.06,1.99,2.06,2.07,1.97,2.01,1.99,2.01,2.03,2.03,2.06,2.01,2.01,2.16,2.04,1.99,2.01,2.01,2.06,1.96,2.01,2.08,1.97,2.03,1.99,2.03,2.07,2.01,2.01,2.01,2.01,2.01,2.07,2.89,118.34,0.06,41.91,0,212.27,5.32,8.66,0,92.23,7.29,23.28,24.31,11.95,0.02,12.24,0.04,11.42,6.64,0,16.28,323.43,21.83,12.25,6.63,0,15.41,20.86,18.31,3.22,21.52,4.13,7.75,17.31,0.27,0,4.76,13.92,0.72,5.06,57.93,25.31,3.41,2.71,16.42,0.07,1.67,0
"84",1.99,1.99,2.16,1.99,2.08,2.06,2.01,1.99,2.01,2.01,2.16,2.03,2.06,1.99,2.06,2.07,1.97,2.01,1.99,2.01,2.03,2.03,2.06,2.01,2.01,2.16,2.04,1.99,2.01,2.01,2.06,1.96,2.01,2.08,1.97,2.03,1.99,2.03,2.07,2.01,2.01,2.01,2.01,2.01,2.07,2.89,118.34,0.06,41.91,0,212.27,5.32,8.66,0,92.23,7.29,23.28,24.31,11.95,0.02,12.24,0.04,11.42,6.64,0,16.28,323.43,21.83,12.25,6.63,0,15.41,20.86,18.31,3.22,21.52,4.13,7.75,17.31,0.27,0,4.76,13.92,0.72,5.06,57.93,25.31,3.41,2.71,16.42,0.07,1.67,0
"85",1.99,1.99,2.16,1.99,2.08,2.06,2.01,1.99,2.01,2.01,2.16,2.03,2.06,1.99,2.06,2.07,1.97,2.01,1.99,2.01,2.03,2.03,2.06,2.01,2.01,2.16,2.04,1.99,2.01,2.01,2.06,1.96,2.01,2.08,1.97,2.03,1.99,2.03,2.07,2.01,2.01,2.01,2.01,2.01,2.07,2.89,118.34,0.06,41.91,0,212.27,5.32,8.66,0,92.23,7.29,23.28,24.31,11.95,0.02,12.24,0.04,11.42,6.64,0,16.28,323.43,21.83,12.25,6.63,0,15.41,20.86,18.31,3.22,21.52,4.13,7.75,17.31,0.27,0,4.76,13.92,0.72,5.06,57.93,25.31,3.41,2.71,16.42,0.07,1.67,0
"86",1.99,1.99,2.16,1.99,2.08,2.06,2.01,1.99,2.01,2.01,2.16,2.03,2.06,1.99,2.06,2.07,1.97,2.01,1.99,2.01,2.03,2.03,2.06,2.01,2.01,2.16,2.04,1.99,2.01,2.01,2.06,1.96,2.01,2.08,1.97,2.03,1.99,2.03,2.07,2.01,2.01,2.01,2.01,2.01,2.07,2.89,118.34,0.06,41.91,0,212.27,5.32,8.66,0,92.23,7.29,23.28,24.31,11.95,0.02,12.24,0.04,11.42,6.64,0,16.28,323.43,21.83,12.25,6.63,0,15.41,20.86,18.31,3.22,21.52,4.13,7.75,17.31,0.27,0,4.76,13.92,0.72,5.06,57.93,25.31,3.41,2.71,16.42,0.07,1.67,0
"110",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"111",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"112",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"113",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"114",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"115",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"116",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"117",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"118",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"119",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"120",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"121",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"122",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"123",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"124",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"125",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"126",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"127",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"128",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"129",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"130",1.99,1.99,2,1.99,2.07,2.01,1.96,1.99,2,2,2,1.99,2.03,1.99,2.03,2,1.96,2,1.99,2,1.96,1.99,2.03,2.04,2,2.03,2.03,1.97,1.95,2,2.03,2.03,2,2.06,1.95,2,1.99,1.97,2.06,2,1.99,2.07,2,2,2.06,2.9,67.83,0.02,46.83,0,194.41,6.09,9.7,0,76.35,8.35,22.65,17.27,13.56,0,8.97,0,12.46,4.72,0,16.62,249.36,16.67,15.97,10.17,0,19.69,23.04,39.99,5.28,19.06,12.08,11.52,15.09,5.77,0,5.97,18.38,2.54,4.48,27.99,27.67,7.86,4.1,10.98,1.46,2.42,0
"154",1.34,1.34,1.97,1.34,2.08,1.96,2.53,1.34,1.97,1.97,1.97,2.48,1.42,1.34,2.57,1.96,1.36,1.97,1.34,1.99,2.55,2.55,1.49,2.43,1.97,1.45,2.57,1.93,1.97,1.97,1.49,2.57,1.97,2.43,2.58,1.36,1.34,1.39,2.04,1.97,1.96,1.42,1.97,1.99,2.04,2.89,125.28,0.02,146.9,0,319.75,5.65,2.13,0,133.95,10.65,136.5,14.76,17.69,0.21,9.06,0.19,94.76,9.79,0.01,22.98,291.74,18.87,11.51,11.25,6.14,21.08,15.83,41.5,4.54,18,13.41,15.12,24.98,0.05,0.05,5.87,1.78,1.59,4.73,35.64,27.85,2.44,3.64,16.72,3.53,2.25,0
"155",1.34,1.34,1.97,1.34,2.08,1.96,2.53,1.34,1.97,1.97,1.97,2.48,1.42,1.34,2.57,1.96,1.36,1.97,1.34,1.99,2.55,2.55,1.49,2.43,1.97,1.45,2.57,1.93,1.97,1.97,1.49,2.57,1.97,2.43,2.58,1.36,1.34,1.39,2.04,1.97,1.96,1.42,1.97,1.99,2.04,2.89,125.28,0.02,146.9,0,319.75,5.65,2.13,0,133.95,10.65,136.5,14.76,17.69,0.21,9.06,0.19,94.76,9.79,0.01,22.98,291.74,18.87,11.51,11.25,6.14,21.08,15.83,41.5,4.54,18,13.41,15.12,24.98,0.05,0.05,5.87,1.78,1.59,4.73,35.64,27.85,2.44,3.64,16.72,3.53,2.25,0
"156",1.34,1.34,1.97,1.34,2.08,1.96,2.53,1.34,1.97,1.97,1.97,2.48,1.42,1.34,2.57,1.96,1.36,1.97,1.34,1.99,2.55,2.55,1.49,2.43,1.97,1.45,2.57,1.93,1.97,1.97,1.49,2.57,1.97,2.43,2.58,1.36,1.34,1.39,2.04,1.97,1.96,1.42,1.97,1.99,2.04,2.89,125.28,0.02,146.9,0,319.75,5.65,2.13,0,133.95,10.65,136.5,14.76,17.69,0.21,9.06,0.19,94.76,9.79,0.01,22.98,291.74,18.87,11.51,11.25,6.14,21.08,15.83,41.5,4.54,18,13.41,15.12,24.98,0.05,0.05,5.87,1.78,1.59,4.73,35.64,27.85,2.44,3.64,16.72,3.53,2.25,0
"157",1.34,1.34,1.97,1.34,2.08,1.96,2.53,1.34,1.97,1.97,1.97,2.48,1.42,1.34,2.57,1.96,1.36,1.97,1.34,1.99,2.55,2.55,1.49,2.43,1.97,1.45,2.57,1.93,1.97,1.97,1.49,2.57,1.97,2.43,2.58,1.36,1.34,1.39,2.04,1.97,1.96,1.42,1.97,1.99,2.04,2.89,125.28,0.02,146.9,0,319.75,5.65,2.13,0,133.95,10.65,136.5,14.76,17.69,0.21,9.06,0.19,94.76,9.79,0.01,22.98,291.74,18.87,11.51,11.25,6.14,21.08,15.83,41.5,4.54,18,13.41,15.12,24.98,0.05,0.05,5.87,1.78,1.59,4.73,35.64,27.85,2.44,3.64,16.72,3.53,2.25,0
"158",1.34,1.34,1.97,1.34,2.08,1.96,2.53,1.34,1.97,1.97,1.97,2.48,1.42,1.34,2.57,1.96,1.36,1.97,1.34,1.99,2.55,2.55,1.49,2.43,1.97,1.45,2.57,1.93,1.97,1.97,1.49,2.57,1.97,2.43,2.58,1.36,1.34,1.39,2.04,1.97,1.96,1.42,1.97,1.99,2.04,2.89,125.28,0.02,146.9,0,319.75,5.65,2.13,0,133.95,10.65,136.5,14.76,17.69,0.21,9.06,0.19,94.76,9.79,0.01,22.98,291.74,18.87,11.51,11.25,6.14,21.08,15.83,41.5,4.54,18,13.41,15.12,24.98,0.05,0.05,5.87,1.78,1.59,4.73,35.64,27.85,2.44,3.64,16.72,3.53,2.25,0
"159",1.34,1.34,1.97,1.34,2.08,1.96,2.53,1.34,1.97,1.97,1.97,2.48,1.42,1.34,2.57,1.96,1.36,1.97,1.34,1.99,2.55,2.55,1.49,2.43,1.97,1.45,2.57,1.93,1.97,1.97,1.49,2.57,1.97,2.43,2.58,1.36,1.34,1.39,2.04,1.97,1.96,1.42,1.97,1.99,2.04,2.89,125.28,0.02,146.9,0,319.75,5.65,2.13,0,133.95,10.65,136.5,14.76,17.69,0.21,9.06,0.19,94.76,9.79,0.01,22.98,291.74,18.87,11.51,11.25,6.14,21.08,15.83,41.5,4.54,18,13.41,15.12,24.98,0.05,0.05,5.87,1.78,1.59,4.73,35.64,27.85,2.44,3.64,16.72,3.53,2.25,0
"160",1.34,1.34,1.97,1.34,2.08,1.96,2.53,1.34,1.97,1.97,1.97,2.48,1.42,1.34,2.57,1.96,1.36,1.97,1.34,1.99,2.55,2.55,1.49,2.43,1.97,1.45,2.57,1.93,1.97,1.97,1.49,2.57,1.97,2.43,2.58,1.36,1.34,1.39,2.04,1.97,1.96,1.42,1.97,1.99,2.04,2.89,125.28,0.02,146.9,0,319.75,5.65,2.13,0,133.95,10.65,136.5,14.76,17.69,0.21,9.06,0.19,94.76,9.79,0.01,22.98,291.74,18.87,11.51,11.25,6.14,21.08,15.83,41.5,4.54,18,13.41,15.12,24.98,0.05,0.05,5.87,1.78,1.59,4.73,35.64,27.85,2.44,3.64,16.72,3.53,2.25,0
"161",1.34,1.34,1.97,1.34,2.08,1.96,2.53,1.34,1.97,1.97,1.97,2.48,1.42,1.34,2.57,1.96,1.36,1.97,1.34,1.99,2.55,2.55,1.49,2.43,1.97,1.45,2.57,1.93,1.97,1.97,1.49,2.57,1.97,2.43,2.58,1.36,1.34,1.39,2.04,1.97,1.96,1.42,1.97,1.99,2.04,2.89,125.28,0.02,146.9,0,319.75,5.65,2.13,0,133.95,10.65,136.5,14.76,17.69,0.21,9.06,0.19,94.76,9.79,0.01,22.98,291.74,18.87,11.51,11.25,6.14,21.08,15.83,41.5,4.54,18,13.41,15.12,24.98,0.05,0.05,5.87,1.78,1.59,4.73,35.64,27.85,2.44,3.64,16.72,3.53,2.25,0
