"","ANAPC5.cn","ARHGEF7.cn","ATP6V1B2.cn","C1orf31.cn","CCDC144B.cn","CTH.cn","DDX17.cn","DHX15.cn","DYNC1H1.cn","EP300.cn","GANC.cn","GPATCH3.cn","GPATCH8.cn","GTPBP1.cn","HSPA4L.cn","LOC644961.cn","LOC645249.cn","LRRC58.cn","MAOA.cn","MIR1976.cn","MMAB.cn","MVK.cn","MYCBP2.cn","NUDT3.cn","OR11H2.cn","OR4K1.cn","OR4K2.cn","OR4K5.cn","OR4M1.cn","OR4N2.cn","OR4Q3.cn","PAN3.cn","PBK.cn","PEAK1.cn","PLK2.cn","PPP1R10.cn","PSMD9.cn","RCBTB1.cn","SDK1.cn","SERPINB7.cn","SFN.cn","SNRPA1.cn","SOS2.cn","ST14.cn","TCEANC.cn","TEP1.cn","TMEM110.cn","TPI1.cn","TPP2.cn","TUBGCP3.cn","UNC5D.cn","ZNF264.cn","ZNF512B.cn","ALDOA.rna","ANAPC5.rna","ARHGEF7.rna","ATP6V1B2.rna","BAZ2A.rna","C12orf48.rna","C1orf31.rna","CARHSP1.rna","CD63.rna","CDX1.rna","CRAMP1L.rna","CTH.rna","DDX17.rna","DHX15.rna","DYNC1H1.rna","EP300.rna","FBXO41.rna","GANC.rna","GPATCH3.rna","GPATCH8.rna","GTPBP1.rna","HSPA4L.rna","IGIP.rna","LCLAT1.rna","LOC645249.rna","LRRC58.rna","MAOA.rna","MMAB.rna","MVK.rna","MYCBP2.rna","NUDT16L1.rna","NUDT3.rna","PAN2.rna","PAN3.rna","PBK.rna","PEAK1.rna","PLK2.rna","PPP1R10.rna","PSMD9.rna","RCBTB1.rna","RIF1.rna","SDK1.rna","SERPINB7.rna","SMARCC2.rna","SNRPA1.rna","SOS2.rna","ST14.rna","TCEANC.rna","TEP1.rna","TMEM110.rna","TPI1.rna","TPP2.rna","TUBGCP3.rna","UNKL.rna","VPS37C.rna","ZNF264.rna","ZNF512B.rna"
"226",2.08,2.1,2.13,2.1,2.07,2.06,1.19,2.08,2.06,1.77,2.08,1.21,2.08,1.19,2.08,1.21,2.13,2.01,1.17,1.21,2.06,2.06,1.58,2.01,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.08,2.08,2,2.11,2.04,2.08,2.07,1.8,2.04,1.21,2.1,2.06,2.08,1.13,2.07,1.13,2.04,2.08,2.1,2.08,2.11,2.06,724.85,52.98,12.56,31.62,17.58,10.08,26.12,24.35,790.01,0.68,6.25,2.57,54.26,92.53,22.48,8.09,5.19,14.52,4.05,8.96,6.23,6.84,3.18,11.39,1.99,13.41,14.38,8.57,21.25,9.9,22.09,8.05,4.41,14.18,16.55,6.37,63.74,12.74,23.63,7.31,9.25,0.03,7.35,17.1,36.26,12.38,178.08,0.49,14.1,3.26,320.8,12.49,10.8,4.27,13.54,3.22,4.55
"227",2.08,2.1,2.13,2.1,2.07,2.06,1.19,2.08,2.06,1.77,2.08,1.21,2.08,1.19,2.08,1.21,2.13,2.01,1.17,1.21,2.06,2.06,1.58,2.01,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.08,2.08,2,2.11,2.04,2.08,2.07,1.8,2.04,1.21,2.1,2.06,2.08,1.13,2.07,1.13,2.04,2.08,2.1,2.08,2.11,2.06,724.85,52.98,12.56,31.62,17.58,10.08,26.12,24.35,790.01,0.68,6.25,2.57,54.26,92.53,22.48,8.09,5.19,14.52,4.05,8.96,6.23,6.84,3.18,11.39,1.99,13.41,14.38,8.57,21.25,9.9,22.09,8.05,4.41,14.18,16.55,6.37,63.74,12.74,23.63,7.31,9.25,0.03,7.35,17.1,36.26,12.38,178.08,0.49,14.1,3.26,320.8,12.49,10.8,4.27,13.54,3.22,4.55
"228",2.08,2.1,2.13,2.1,2.07,2.06,1.19,2.08,2.06,1.77,2.08,1.21,2.08,1.19,2.08,1.21,2.13,2.01,1.17,1.21,2.06,2.06,1.58,2.01,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.08,2.08,2,2.11,2.04,2.08,2.07,1.8,2.04,1.21,2.1,2.06,2.08,1.13,2.07,1.13,2.04,2.08,2.1,2.08,2.11,2.06,724.85,52.98,12.56,31.62,17.58,10.08,26.12,24.35,790.01,0.68,6.25,2.57,54.26,92.53,22.48,8.09,5.19,14.52,4.05,8.96,6.23,6.84,3.18,11.39,1.99,13.41,14.38,8.57,21.25,9.9,22.09,8.05,4.41,14.18,16.55,6.37,63.74,12.74,23.63,7.31,9.25,0.03,7.35,17.1,36.26,12.38,178.08,0.49,14.1,3.26,320.8,12.49,10.8,4.27,13.54,3.22,4.55
"229",2.08,2.1,2.13,2.1,2.07,2.06,1.19,2.08,2.06,1.77,2.08,1.21,2.08,1.19,2.08,1.21,2.13,2.01,1.17,1.21,2.06,2.06,1.58,2.01,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.08,2.08,2,2.11,2.04,2.08,2.07,1.8,2.04,1.21,2.1,2.06,2.08,1.13,2.07,1.13,2.04,2.08,2.1,2.08,2.11,2.06,724.85,52.98,12.56,31.62,17.58,10.08,26.12,24.35,790.01,0.68,6.25,2.57,54.26,92.53,22.48,8.09,5.19,14.52,4.05,8.96,6.23,6.84,3.18,11.39,1.99,13.41,14.38,8.57,21.25,9.9,22.09,8.05,4.41,14.18,16.55,6.37,63.74,12.74,23.63,7.31,9.25,0.03,7.35,17.1,36.26,12.38,178.08,0.49,14.1,3.26,320.8,12.49,10.8,4.27,13.54,3.22,4.55
"230",2.08,2.1,2.13,2.1,2.07,2.06,1.19,2.08,2.06,1.77,2.08,1.21,2.08,1.19,2.08,1.21,2.13,2.01,1.17,1.21,2.06,2.06,1.58,2.01,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.08,2.08,2,2.11,2.04,2.08,2.07,1.8,2.04,1.21,2.1,2.06,2.08,1.13,2.07,1.13,2.04,2.08,2.1,2.08,2.11,2.06,724.85,52.98,12.56,31.62,17.58,10.08,26.12,24.35,790.01,0.68,6.25,2.57,54.26,92.53,22.48,8.09,5.19,14.52,4.05,8.96,6.23,6.84,3.18,11.39,1.99,13.41,14.38,8.57,21.25,9.9,22.09,8.05,4.41,14.18,16.55,6.37,63.74,12.74,23.63,7.31,9.25,0.03,7.35,17.1,36.26,12.38,178.08,0.49,14.1,3.26,320.8,12.49,10.8,4.27,13.54,3.22,4.55
"231",2.08,2.1,2.13,2.1,2.07,2.06,1.19,2.08,2.06,1.77,2.08,1.21,2.08,1.19,2.08,1.21,2.13,2.01,1.17,1.21,2.06,2.06,1.58,2.01,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.08,2.08,2,2.11,2.04,2.08,2.07,1.8,2.04,1.21,2.1,2.06,2.08,1.13,2.07,1.13,2.04,2.08,2.1,2.08,2.11,2.06,724.85,52.98,12.56,31.62,17.58,10.08,26.12,24.35,790.01,0.68,6.25,2.57,54.26,92.53,22.48,8.09,5.19,14.52,4.05,8.96,6.23,6.84,3.18,11.39,1.99,13.41,14.38,8.57,21.25,9.9,22.09,8.05,4.41,14.18,16.55,6.37,63.74,12.74,23.63,7.31,9.25,0.03,7.35,17.1,36.26,12.38,178.08,0.49,14.1,3.26,320.8,12.49,10.8,4.27,13.54,3.22,4.55
"232",2.08,2.1,2.13,2.1,2.07,2.06,1.19,2.08,2.06,1.77,2.08,1.21,2.08,1.19,2.08,1.21,2.13,2.01,1.17,1.21,2.06,2.06,1.58,2.01,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.08,2.08,2,2.11,2.04,2.08,2.07,1.8,2.04,1.21,2.1,2.06,2.08,1.13,2.07,1.13,2.04,2.08,2.1,2.08,2.11,2.06,724.85,52.98,12.56,31.62,17.58,10.08,26.12,24.35,790.01,0.68,6.25,2.57,54.26,92.53,22.48,8.09,5.19,14.52,4.05,8.96,6.23,6.84,3.18,11.39,1.99,13.41,14.38,8.57,21.25,9.9,22.09,8.05,4.41,14.18,16.55,6.37,63.74,12.74,23.63,7.31,9.25,0.03,7.35,17.1,36.26,12.38,178.08,0.49,14.1,3.26,320.8,12.49,10.8,4.27,13.54,3.22,4.55
"233",2.08,2.1,2.13,2.1,2.07,2.06,1.19,2.08,2.06,1.77,2.08,1.21,2.08,1.19,2.08,1.21,2.13,2.01,1.17,1.21,2.06,2.06,1.58,2.01,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.08,2.08,2,2.11,2.04,2.08,2.07,1.8,2.04,1.21,2.1,2.06,2.08,1.13,2.07,1.13,2.04,2.08,2.1,2.08,2.11,2.06,724.85,52.98,12.56,31.62,17.58,10.08,26.12,24.35,790.01,0.68,6.25,2.57,54.26,92.53,22.48,8.09,5.19,14.52,4.05,8.96,6.23,6.84,3.18,11.39,1.99,13.41,14.38,8.57,21.25,9.9,22.09,8.05,4.41,14.18,16.55,6.37,63.74,12.74,23.63,7.31,9.25,0.03,7.35,17.1,36.26,12.38,178.08,0.49,14.1,3.26,320.8,12.49,10.8,4.27,13.54,3.22,4.55
"234",2.08,2.1,2.13,2.1,2.07,2.06,1.19,2.08,2.06,1.77,2.08,1.21,2.08,1.19,2.08,1.21,2.13,2.01,1.17,1.21,2.06,2.06,1.58,2.01,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.08,2.08,2,2.11,2.04,2.08,2.07,1.8,2.04,1.21,2.1,2.06,2.08,1.13,2.07,1.13,2.04,2.08,2.1,2.08,2.11,2.06,724.85,52.98,12.56,31.62,17.58,10.08,26.12,24.35,790.01,0.68,6.25,2.57,54.26,92.53,22.48,8.09,5.19,14.52,4.05,8.96,6.23,6.84,3.18,11.39,1.99,13.41,14.38,8.57,21.25,9.9,22.09,8.05,4.41,14.18,16.55,6.37,63.74,12.74,23.63,7.31,9.25,0.03,7.35,17.1,36.26,12.38,178.08,0.49,14.1,3.26,320.8,12.49,10.8,4.27,13.54,3.22,4.55
"235",2.08,2.1,2.13,2.1,2.07,2.06,1.19,2.08,2.06,1.77,2.08,1.21,2.08,1.19,2.08,1.21,2.13,2.01,1.17,1.21,2.06,2.06,1.58,2.01,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.08,2.08,2,2.11,2.04,2.08,2.07,1.8,2.04,1.21,2.1,2.06,2.08,1.13,2.07,1.13,2.04,2.08,2.1,2.08,2.11,2.06,724.85,52.98,12.56,31.62,17.58,10.08,26.12,24.35,790.01,0.68,6.25,2.57,54.26,92.53,22.48,8.09,5.19,14.52,4.05,8.96,6.23,6.84,3.18,11.39,1.99,13.41,14.38,8.57,21.25,9.9,22.09,8.05,4.41,14.18,16.55,6.37,63.74,12.74,23.63,7.31,9.25,0.03,7.35,17.1,36.26,12.38,178.08,0.49,14.1,3.26,320.8,12.49,10.8,4.27,13.54,3.22,4.55
"300",1.54,2.06,2.81,2.03,0.92,1.42,2,1.53,2.73,2.06,1.99,1.44,2.57,2,1.49,1.44,2.13,1.99,0.77,1.44,1.51,1.51,2.03,1.36,2.57,2.57,2.57,2.57,2.57,2.57,2.57,1.97,2.81,2.06,0.77,0.8,1.54,1.96,2.06,0.78,1.44,2.06,2.66,2.81,0.77,2.57,1.97,3.43,2.06,2.06,2.71,1.96,2.17,727.28,65.54,14.78,92.58,25.14,14.01,32.41,27.49,1522.68,0.02,9.49,3.27,152.9,65.34,38.53,19.44,8.4,5.51,5.47,13.08,16.72,3.19,2.87,7.26,6.79,13.41,2.17,8.03,14.55,11.83,26.87,24.08,8.09,10.61,32.22,5.9,23.59,18.92,22.31,6.92,11.71,0.12,0.19,21.08,42.59,12.91,190.12,0.93,7.61,7.47,622.71,12.86,9.32,4.91,19.16,2.97,13.93
"301",1.54,2.06,2.81,2.03,0.92,1.42,2,1.53,2.73,2.06,1.99,1.44,2.57,2,1.49,1.44,2.13,1.99,0.77,1.44,1.51,1.51,2.03,1.36,2.57,2.57,2.57,2.57,2.57,2.57,2.57,1.97,2.81,2.06,0.77,0.8,1.54,1.96,2.06,0.78,1.44,2.06,2.66,2.81,0.77,2.57,1.97,3.43,2.06,2.06,2.71,1.96,2.17,727.28,65.54,14.78,92.58,25.14,14.01,32.41,27.49,1522.68,0.02,9.49,3.27,152.9,65.34,38.53,19.44,8.4,5.51,5.47,13.08,16.72,3.19,2.87,7.26,6.79,13.41,2.17,8.03,14.55,11.83,26.87,24.08,8.09,10.61,32.22,5.9,23.59,18.92,22.31,6.92,11.71,0.12,0.19,21.08,42.59,12.91,190.12,0.93,7.61,7.47,622.71,12.86,9.32,4.91,19.16,2.97,13.93
"302",1.54,2.06,2.81,2.03,0.92,1.42,2,1.53,2.73,2.06,1.99,1.44,2.57,2,1.49,1.44,2.13,1.99,0.77,1.44,1.51,1.51,2.03,1.36,2.57,2.57,2.57,2.57,2.57,2.57,2.57,1.97,2.81,2.06,0.77,0.8,1.54,1.96,2.06,0.78,1.44,2.06,2.66,2.81,0.77,2.57,1.97,3.43,2.06,2.06,2.71,1.96,2.17,727.28,65.54,14.78,92.58,25.14,14.01,32.41,27.49,1522.68,0.02,9.49,3.27,152.9,65.34,38.53,19.44,8.4,5.51,5.47,13.08,16.72,3.19,2.87,7.26,6.79,13.41,2.17,8.03,14.55,11.83,26.87,24.08,8.09,10.61,32.22,5.9,23.59,18.92,22.31,6.92,11.71,0.12,0.19,21.08,42.59,12.91,190.12,0.93,7.61,7.47,622.71,12.86,9.32,4.91,19.16,2.97,13.93
"303",1.54,2.06,2.81,2.03,0.92,1.42,2,1.53,2.73,2.06,1.99,1.44,2.57,2,1.49,1.44,2.13,1.99,0.77,1.44,1.51,1.51,2.03,1.36,2.57,2.57,2.57,2.57,2.57,2.57,2.57,1.97,2.81,2.06,0.77,0.8,1.54,1.96,2.06,0.78,1.44,2.06,2.66,2.81,0.77,2.57,1.97,3.43,2.06,2.06,2.71,1.96,2.17,727.28,65.54,14.78,92.58,25.14,14.01,32.41,27.49,1522.68,0.02,9.49,3.27,152.9,65.34,38.53,19.44,8.4,5.51,5.47,13.08,16.72,3.19,2.87,7.26,6.79,13.41,2.17,8.03,14.55,11.83,26.87,24.08,8.09,10.61,32.22,5.9,23.59,18.92,22.31,6.92,11.71,0.12,0.19,21.08,42.59,12.91,190.12,0.93,7.61,7.47,622.71,12.86,9.32,4.91,19.16,2.97,13.93
"304",1.54,2.06,2.81,2.03,0.92,1.42,2,1.53,2.73,2.06,1.99,1.44,2.57,2,1.49,1.44,2.13,1.99,0.77,1.44,1.51,1.51,2.03,1.36,2.57,2.57,2.57,2.57,2.57,2.57,2.57,1.97,2.81,2.06,0.77,0.8,1.54,1.96,2.06,0.78,1.44,2.06,2.66,2.81,0.77,2.57,1.97,3.43,2.06,2.06,2.71,1.96,2.17,727.28,65.54,14.78,92.58,25.14,14.01,32.41,27.49,1522.68,0.02,9.49,3.27,152.9,65.34,38.53,19.44,8.4,5.51,5.47,13.08,16.72,3.19,2.87,7.26,6.79,13.41,2.17,8.03,14.55,11.83,26.87,24.08,8.09,10.61,32.22,5.9,23.59,18.92,22.31,6.92,11.71,0.12,0.19,21.08,42.59,12.91,190.12,0.93,7.61,7.47,622.71,12.86,9.32,4.91,19.16,2.97,13.93
"305",1.54,2.06,2.81,2.03,0.92,1.42,2,1.53,2.73,2.06,1.99,1.44,2.57,2,1.49,1.44,2.13,1.99,0.77,1.44,1.51,1.51,2.03,1.36,2.57,2.57,2.57,2.57,2.57,2.57,2.57,1.97,2.81,2.06,0.77,0.8,1.54,1.96,2.06,0.78,1.44,2.06,2.66,2.81,0.77,2.57,1.97,3.43,2.06,2.06,2.71,1.96,2.17,727.28,65.54,14.78,92.58,25.14,14.01,32.41,27.49,1522.68,0.02,9.49,3.27,152.9,65.34,38.53,19.44,8.4,5.51,5.47,13.08,16.72,3.19,2.87,7.26,6.79,13.41,2.17,8.03,14.55,11.83,26.87,24.08,8.09,10.61,32.22,5.9,23.59,18.92,22.31,6.92,11.71,0.12,0.19,21.08,42.59,12.91,190.12,0.93,7.61,7.47,622.71,12.86,9.32,4.91,19.16,2.97,13.93
"306",1.54,2.06,2.81,2.03,0.92,1.42,2,1.53,2.73,2.06,1.99,1.44,2.57,2,1.49,1.44,2.13,1.99,0.77,1.44,1.51,1.51,2.03,1.36,2.57,2.57,2.57,2.57,2.57,2.57,2.57,1.97,2.81,2.06,0.77,0.8,1.54,1.96,2.06,0.78,1.44,2.06,2.66,2.81,0.77,2.57,1.97,3.43,2.06,2.06,2.71,1.96,2.17,727.28,65.54,14.78,92.58,25.14,14.01,32.41,27.49,1522.68,0.02,9.49,3.27,152.9,65.34,38.53,19.44,8.4,5.51,5.47,13.08,16.72,3.19,2.87,7.26,6.79,13.41,2.17,8.03,14.55,11.83,26.87,24.08,8.09,10.61,32.22,5.9,23.59,18.92,22.31,6.92,11.71,0.12,0.19,21.08,42.59,12.91,190.12,0.93,7.61,7.47,622.71,12.86,9.32,4.91,19.16,2.97,13.93
"307",1.54,2.06,2.81,2.03,0.92,1.42,2,1.53,2.73,2.06,1.99,1.44,2.57,2,1.49,1.44,2.13,1.99,0.77,1.44,1.51,1.51,2.03,1.36,2.57,2.57,2.57,2.57,2.57,2.57,2.57,1.97,2.81,2.06,0.77,0.8,1.54,1.96,2.06,0.78,1.44,2.06,2.66,2.81,0.77,2.57,1.97,3.43,2.06,2.06,2.71,1.96,2.17,727.28,65.54,14.78,92.58,25.14,14.01,32.41,27.49,1522.68,0.02,9.49,3.27,152.9,65.34,38.53,19.44,8.4,5.51,5.47,13.08,16.72,3.19,2.87,7.26,6.79,13.41,2.17,8.03,14.55,11.83,26.87,24.08,8.09,10.61,32.22,5.9,23.59,18.92,22.31,6.92,11.71,0.12,0.19,21.08,42.59,12.91,190.12,0.93,7.61,7.47,622.71,12.86,9.32,4.91,19.16,2.97,13.93
"308",1.54,2.06,2.81,2.03,0.92,1.42,2,1.53,2.73,2.06,1.99,1.44,2.57,2,1.49,1.44,2.13,1.99,0.77,1.44,1.51,1.51,2.03,1.36,2.57,2.57,2.57,2.57,2.57,2.57,2.57,1.97,2.81,2.06,0.77,0.8,1.54,1.96,2.06,0.78,1.44,2.06,2.66,2.81,0.77,2.57,1.97,3.43,2.06,2.06,2.71,1.96,2.17,727.28,65.54,14.78,92.58,25.14,14.01,32.41,27.49,1522.68,0.02,9.49,3.27,152.9,65.34,38.53,19.44,8.4,5.51,5.47,13.08,16.72,3.19,2.87,7.26,6.79,13.41,2.17,8.03,14.55,11.83,26.87,24.08,8.09,10.61,32.22,5.9,23.59,18.92,22.31,6.92,11.71,0.12,0.19,21.08,42.59,12.91,190.12,0.93,7.61,7.47,622.71,12.86,9.32,4.91,19.16,2.97,13.93
"354",1,2.3,1.17,2.08,0.71,1.44,2.35,1.13,1.83,1.95,0.89,1.82,1.83,2.35,1.04,1.82,1.72,1.89,1.07,1.82,1.16,1.16,2.08,1.02,2.45,2.45,2.45,2.45,2.45,2.45,2.45,0.83,1.06,2.06,2.27,1.15,1,1.43,2.04,1.08,1.82,2.17,1.48,1.1,1.09,1.87,1.06,1.19,2.08,2.3,1.07,1.83,2.48,1501.92,32.35,17.61,20.61,22.35,3.67,29.79,38.46,691.07,0,17.74,1.1,184.33,52.41,30.86,17.36,6.49,4.06,6.72,12.29,18.46,3.37,7.19,5.08,0.6,8.39,52.75,4.25,15.31,16.13,28.39,10.25,11.83,7.4,7.78,4.48,32.19,18.56,13.58,10.2,5.94,0.05,1.49,18.72,37.43,13.76,82.52,1.23,14.81,3.42,285.66,13.19,10.4,10.44,19.68,2.71,10.96
"355",1,2.3,1.17,2.08,0.71,1.44,2.35,1.13,1.83,1.95,0.89,1.82,1.83,2.35,1.04,1.82,1.72,1.89,1.07,1.82,1.16,1.16,2.08,1.02,2.45,2.45,2.45,2.45,2.45,2.45,2.45,0.83,1.06,2.06,2.27,1.15,1,1.43,2.04,1.08,1.82,2.17,1.48,1.1,1.09,1.87,1.06,1.19,2.08,2.3,1.07,1.83,2.48,1501.92,32.35,17.61,20.61,22.35,3.67,29.79,38.46,691.07,0,17.74,1.1,184.33,52.41,30.86,17.36,6.49,4.06,6.72,12.29,18.46,3.37,7.19,5.08,0.6,8.39,52.75,4.25,15.31,16.13,28.39,10.25,11.83,7.4,7.78,4.48,32.19,18.56,13.58,10.2,5.94,0.05,1.49,18.72,37.43,13.76,82.52,1.23,14.81,3.42,285.66,13.19,10.4,10.44,19.68,2.71,10.96
"356",1,2.3,1.17,2.08,0.71,1.44,2.35,1.13,1.83,1.95,0.89,1.82,1.83,2.35,1.04,1.82,1.72,1.89,1.07,1.82,1.16,1.16,2.08,1.02,2.45,2.45,2.45,2.45,2.45,2.45,2.45,0.83,1.06,2.06,2.27,1.15,1,1.43,2.04,1.08,1.82,2.17,1.48,1.1,1.09,1.87,1.06,1.19,2.08,2.3,1.07,1.83,2.48,1501.92,32.35,17.61,20.61,22.35,3.67,29.79,38.46,691.07,0,17.74,1.1,184.33,52.41,30.86,17.36,6.49,4.06,6.72,12.29,18.46,3.37,7.19,5.08,0.6,8.39,52.75,4.25,15.31,16.13,28.39,10.25,11.83,7.4,7.78,4.48,32.19,18.56,13.58,10.2,5.94,0.05,1.49,18.72,37.43,13.76,82.52,1.23,14.81,3.42,285.66,13.19,10.4,10.44,19.68,2.71,10.96
"357",1,2.3,1.17,2.08,0.71,1.44,2.35,1.13,1.83,1.95,0.89,1.82,1.83,2.35,1.04,1.82,1.72,1.89,1.07,1.82,1.16,1.16,2.08,1.02,2.45,2.45,2.45,2.45,2.45,2.45,2.45,0.83,1.06,2.06,2.27,1.15,1,1.43,2.04,1.08,1.82,2.17,1.48,1.1,1.09,1.87,1.06,1.19,2.08,2.3,1.07,1.83,2.48,1501.92,32.35,17.61,20.61,22.35,3.67,29.79,38.46,691.07,0,17.74,1.1,184.33,52.41,30.86,17.36,6.49,4.06,6.72,12.29,18.46,3.37,7.19,5.08,0.6,8.39,52.75,4.25,15.31,16.13,28.39,10.25,11.83,7.4,7.78,4.48,32.19,18.56,13.58,10.2,5.94,0.05,1.49,18.72,37.43,13.76,82.52,1.23,14.81,3.42,285.66,13.19,10.4,10.44,19.68,2.71,10.96
"358",1,2.3,1.17,2.08,0.71,1.44,2.35,1.13,1.83,1.95,0.89,1.82,1.83,2.35,1.04,1.82,1.72,1.89,1.07,1.82,1.16,1.16,2.08,1.02,2.45,2.45,2.45,2.45,2.45,2.45,2.45,0.83,1.06,2.06,2.27,1.15,1,1.43,2.04,1.08,1.82,2.17,1.48,1.1,1.09,1.87,1.06,1.19,2.08,2.3,1.07,1.83,2.48,1501.92,32.35,17.61,20.61,22.35,3.67,29.79,38.46,691.07,0,17.74,1.1,184.33,52.41,30.86,17.36,6.49,4.06,6.72,12.29,18.46,3.37,7.19,5.08,0.6,8.39,52.75,4.25,15.31,16.13,28.39,10.25,11.83,7.4,7.78,4.48,32.19,18.56,13.58,10.2,5.94,0.05,1.49,18.72,37.43,13.76,82.52,1.23,14.81,3.42,285.66,13.19,10.4,10.44,19.68,2.71,10.96
"359",1,2.3,1.17,2.08,0.71,1.44,2.35,1.13,1.83,1.95,0.89,1.82,1.83,2.35,1.04,1.82,1.72,1.89,1.07,1.82,1.16,1.16,2.08,1.02,2.45,2.45,2.45,2.45,2.45,2.45,2.45,0.83,1.06,2.06,2.27,1.15,1,1.43,2.04,1.08,1.82,2.17,1.48,1.1,1.09,1.87,1.06,1.19,2.08,2.3,1.07,1.83,2.48,1501.92,32.35,17.61,20.61,22.35,3.67,29.79,38.46,691.07,0,17.74,1.1,184.33,52.41,30.86,17.36,6.49,4.06,6.72,12.29,18.46,3.37,7.19,5.08,0.6,8.39,52.75,4.25,15.31,16.13,28.39,10.25,11.83,7.4,7.78,4.48,32.19,18.56,13.58,10.2,5.94,0.05,1.49,18.72,37.43,13.76,82.52,1.23,14.81,3.42,285.66,13.19,10.4,10.44,19.68,2.71,10.96
"360",1,2.3,1.17,2.08,0.71,1.44,2.35,1.13,1.83,1.95,0.89,1.82,1.83,2.35,1.04,1.82,1.72,1.89,1.07,1.82,1.16,1.16,2.08,1.02,2.45,2.45,2.45,2.45,2.45,2.45,2.45,0.83,1.06,2.06,2.27,1.15,1,1.43,2.04,1.08,1.82,2.17,1.48,1.1,1.09,1.87,1.06,1.19,2.08,2.3,1.07,1.83,2.48,1501.92,32.35,17.61,20.61,22.35,3.67,29.79,38.46,691.07,0,17.74,1.1,184.33,52.41,30.86,17.36,6.49,4.06,6.72,12.29,18.46,3.37,7.19,5.08,0.6,8.39,52.75,4.25,15.31,16.13,28.39,10.25,11.83,7.4,7.78,4.48,32.19,18.56,13.58,10.2,5.94,0.05,1.49,18.72,37.43,13.76,82.52,1.23,14.81,3.42,285.66,13.19,10.4,10.44,19.68,2.71,10.96
"361",1,2.3,1.17,2.08,0.71,1.44,2.35,1.13,1.83,1.95,0.89,1.82,1.83,2.35,1.04,1.82,1.72,1.89,1.07,1.82,1.16,1.16,2.08,1.02,2.45,2.45,2.45,2.45,2.45,2.45,2.45,0.83,1.06,2.06,2.27,1.15,1,1.43,2.04,1.08,1.82,2.17,1.48,1.1,1.09,1.87,1.06,1.19,2.08,2.3,1.07,1.83,2.48,1501.92,32.35,17.61,20.61,22.35,3.67,29.79,38.46,691.07,0,17.74,1.1,184.33,52.41,30.86,17.36,6.49,4.06,6.72,12.29,18.46,3.37,7.19,5.08,0.6,8.39,52.75,4.25,15.31,16.13,28.39,10.25,11.83,7.4,7.78,4.48,32.19,18.56,13.58,10.2,5.94,0.05,1.49,18.72,37.43,13.76,82.52,1.23,14.81,3.42,285.66,13.19,10.4,10.44,19.68,2.71,10.96
"362",1,2.3,1.17,2.08,0.71,1.44,2.35,1.13,1.83,1.95,0.89,1.82,1.83,2.35,1.04,1.82,1.72,1.89,1.07,1.82,1.16,1.16,2.08,1.02,2.45,2.45,2.45,2.45,2.45,2.45,2.45,0.83,1.06,2.06,2.27,1.15,1,1.43,2.04,1.08,1.82,2.17,1.48,1.1,1.09,1.87,1.06,1.19,2.08,2.3,1.07,1.83,2.48,1501.92,32.35,17.61,20.61,22.35,3.67,29.79,38.46,691.07,0,17.74,1.1,184.33,52.41,30.86,17.36,6.49,4.06,6.72,12.29,18.46,3.37,7.19,5.08,0.6,8.39,52.75,4.25,15.31,16.13,28.39,10.25,11.83,7.4,7.78,4.48,32.19,18.56,13.58,10.2,5.94,0.05,1.49,18.72,37.43,13.76,82.52,1.23,14.81,3.42,285.66,13.19,10.4,10.44,19.68,2.71,10.96
"363",1,2.3,1.17,2.08,0.71,1.44,2.35,1.13,1.83,1.95,0.89,1.82,1.83,2.35,1.04,1.82,1.72,1.89,1.07,1.82,1.16,1.16,2.08,1.02,2.45,2.45,2.45,2.45,2.45,2.45,2.45,0.83,1.06,2.06,2.27,1.15,1,1.43,2.04,1.08,1.82,2.17,1.48,1.1,1.09,1.87,1.06,1.19,2.08,2.3,1.07,1.83,2.48,1501.92,32.35,17.61,20.61,22.35,3.67,29.79,38.46,691.07,0,17.74,1.1,184.33,52.41,30.86,17.36,6.49,4.06,6.72,12.29,18.46,3.37,7.19,5.08,0.6,8.39,52.75,4.25,15.31,16.13,28.39,10.25,11.83,7.4,7.78,4.48,32.19,18.56,13.58,10.2,5.94,0.05,1.49,18.72,37.43,13.76,82.52,1.23,14.81,3.42,285.66,13.19,10.4,10.44,19.68,2.71,10.96
